Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       8/75          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [316]
                0.00    0.00      64/75          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [164]
[44]     0.0    0.00    0.00      75         std::vector<int, std::allocator<int> >::size() const [44]
-----------------------------------------------
                0.00    0.00      10/69          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [215]
                0.00    0.00      18/69          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [226]
                0.00    0.00      20/69          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [214]
                0.00    0.00      21/69          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [140]
[45]     0.0    0.00    0.00      69         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [45]
-----------------------------------------------
                0.00    0.00       2/67          void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [429]
                0.00    0.00       4/67          std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [363]
                0.00    0.00       4/67          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [316]
                0.00    0.00       8/67          std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [235]
                0.00    0.00      17/67          std::vector<int, std::allocator<int> >::~vector() [154]
                0.00    0.00      32/67          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [167]
[46]     0.0    0.00    0.00      67         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [46]
-----------------------------------------------
                0.00    0.00       5/61          MOSP_Update::findSOSPInCombinedGraph() [383]
                0.00    0.00       7/61          std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::push(std::pair<int, int>&&) [246]
                0.00    0.00       7/61          std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::pop() [245]
                0.00    0.00       9/61          std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<std::pair<int, int> >(std::pair<int, int>&&) [175]
                0.00    0.00      10/61          MOSP_Update::createCombinedGraph() [382]
                0.00    0.00      10/61          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int> const&) [188]
                0.00    0.00      13/61          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back() [176]
[47]     0.0    0.00    0.00      61         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [47]
                0.00    0.00      61/156         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [18]
-----------------------------------------------
                0.00    0.00      16/60          SOSP_Update::processChangedEdges(std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [340]
                0.00    0.00      20/60          SOSP_Update::preprocess[abi:cxx11](std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&) [338]
                0.00    0.00      24/60          SOSP_Update::propagateUpdate(std::vector<int, std::allocator<int> >&) [339]
[48]     0.0    0.00    0.00      60         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [48]
                0.00    0.00      60/204         std::_List_iterator<std::pair<int, int> >::_List_iterator(std::__detail::_List_node_base*) [14]
-----------------------------------------------
                0.00    0.00      30/60          void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [258]
                0.00    0.00      30/60          std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [271]
[49]     0.0    0.00    0.00      60         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__addressof<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [49]
-----------------------------------------------
                0.00    0.00      14/56          std::pair<int, int>::pair<int, int, true>(int&&, int&&) [247]
                0.00    0.00      42/56          std::pair<int, int>::operator=(std::pair<int, int>&&) [139]
[50]     0.0    0.00    0.00      56         int&& std::forward<int>(std::remove_reference<int>::type&) [50]
-----------------------------------------------
                0.00    0.00       4/54          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [294]
                0.00    0.00      25/54          std::vector<int, std::allocator<int> >::begin() [119]
                0.00    0.00      25/54          std::vector<int, std::allocator<int> >::end() [118]
[51]     0.0    0.00    0.00      54         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [51]
-----------------------------------------------
                0.00    0.00      12/51          std::pair<int, int>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [219]
                0.00    0.00      13/51          void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [178]
                0.00    0.00      26/51          std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [78]
[52]     0.0    0.00    0.00      51         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [52]
-----------------------------------------------
                0.00    0.00      48/48          __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__find_if<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>, std::random_access_iterator_tag) [132]
[53]     0.0    0.00    0.00      48         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [53]
                0.00    0.00      96/292         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [8]
-----------------------------------------------
                0.00    0.00      10/48          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [215]
                0.00    0.00      38/48          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [74]
[54]     0.0    0.00    0.00      48         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [54]
-----------------------------------------------
                0.00    0.00       5/48          MOSP_Update::findSOSPInCombinedGraph() [383]
                0.00    0.00       7/48          std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::push(std::pair<int, int>&&) [246]
                0.00    0.00       7/48          std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::pop() [245]
                0.00    0.00       9/48          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [226]
                0.00    0.00      10/48          MOSP_Update::createCombinedGraph() [382]
                0.00    0.00      10/48          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [214]
[55]     0.0    0.00    0.00      48         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [55]
                0.00    0.00      48/156         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [18]
-----------------------------------------------
                0.00    0.00       4/46          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int> const&) [188]
                0.00    0.00      12/46          void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [195]
                0.00    0.00      30/46          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [214]
